Image,Offer,Link,Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_104796710-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2024/03/Cleartrip-Logo.svg",Flat 15% off on,https://www.cleartrip.com/all-offers/rbl-credit-cards-ncemi-hotels-campaign-2/,RBL Bank World Safari Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_104796710-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2024/03/Cleartrip-Logo.svg",Flat 15% off on,https://www.cleartrip.com/all-offers/rbl-credit-cards-ncemi-hotels-campaign-2/,RBL Bank Monthly Treats Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_104796710-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2024/03/Cleartrip-Logo.svg",Flat 15% off on,https://www.cleartrip.com/all-offers/rbl-credit-cards-ncemi-hotels-campaign-2/,Platinum Maxima Plus Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_104796710-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2024/03/Cleartrip-Logo.svg",Flat 15% off on,https://www.cleartrip.com/all-offers/rbl-credit-cards-ncemi-hotels-campaign-2/,RBL Bank Shoprite Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_104796710-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2024/03/Cleartrip-Logo.svg",Flat 15% off on,https://www.cleartrip.com/all-offers/rbl-credit-cards-ncemi-hotels-campaign-2/,
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_52130317-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png",Flat 24% off,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Wave Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_52130317-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png",Flat 24% off,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank AmpliFi Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_52130317-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png",Flat 24% off,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank MagniFi Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_52130317-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png",Flat 24% off,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Imperio
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_52130317-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png",Flat 24% off,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Celesta
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_52130317-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png",Flat 24% off,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Scapia Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_52130317-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png",Flat 24% off,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Signet Credit Card
